amount,description,event,goal,id,name,run
90.00,,sgdq2012,(None),2488,out of bounds,portal
58.00,,sgdq2012,(None),2487,in bounds,portal
100.00,,sgdq2012,(None),2392,character choice,metal slug 3
100.00,,sgdq2012,(None),2673,Marco,metal slug 3
0.00,,sgdq2012,(None),2671,Eri,metal slug 3
0.00,,sgdq2012,(None),2672,Fio,metal slug 3
0.00,,sgdq2012,(None),2674,Tarma,metal slug 3
200.00,,sgdq2012,(None),2346,weapon,contra 3
140.00,,sgdq2012,(None),2454,fire,contra 3
60.00,,sgdq2012,(None),2453,all weapons,contra 3
0.00,,sgdq2012,(None),2455,laser,contra 3
0.00,,sgdq2012,(None),2456,pea shooter,contra 3
0.00,,sgdq2012,(None),2457,spread,contra 3
90.00,,sgdq2012,(None),2389,character choice,contra 4
65.00,,sgdq2012,(None),2659,Lance,contra 4
25.00,,sgdq2012,(None),2663,Sheena,contra 4
0.00,,sgdq2012,(None),2657,Bill,contra 4
0.00,,sgdq2012,(None),2658,Jimbo,contra 4
0.00,,sgdq2012,(None),2660,Lucia,contra 4
0.00,,sgdq2012,(None),2661,Mad Dog,contra 4
0.00,,sgdq2012,(None),2662,Scorpion,contra 4
0.00,,sgdq2012,(None),2664,Sully,contra 4
50.00,,sgdq2012,(None),2356,character choice,resident evil 1
45.00,,sgdq2012,(None),2489,chris,resident evil 1
5.00,,sgdq2012,(None),2490,jill,resident evil 1
170.00,,sgdq2012,150.00,2272,show opening cutscene,resident evil 1
500.00,,sgdq2012,500.00,2282,100% castle unlock,final fantasy viii part 1
45.00,,sgdq2012,(None),2386,concert song choice,final fantasy viii part 1
25.00,,sgdq2012,(None),2643,disharmonious chaos,final fantasy viii part 1
20.00,,sgdq2012,(None),2645,irish jig,final fantasy viii part 1
0.00,,sgdq2012,(None),2644,instrumental eyes on me,final fantasy viii part 1
346.00,,sgdq2012,(None),2353,fight ultima weapon/name eden (must reach 250$),final fantasy viii part 1
190.00,,sgdq2012,(None),2475,Espresso,final fantasy viii part 1
141.00,,sgdq2012,(None),2476,lets play,final fantasy viii part 1
15.00,,sgdq2012,(None),2474,barlw,final fantasy viii part 1
360.00,,sgdq2012,300.00,2288,get odin and gilgamesh,final fantasy viii part 1
116.00,,sgdq2012,(None),2344,name angelo,final fantasy viii part 1
50.00,,sgdq2012,(None),2446,stupid,final fantasy viii part 1
40.00,,sgdq2012,(None),2445,skoll,final fantasy viii part 1
15.00,,sgdq2012,(None),2443,dalecody,final fantasy viii part 1
11.00,,sgdq2012,(None),2444,sanic,final fantasy viii part 1
200.00,,sgdq2012,(None),2364,name bahamut,final fantasy viii part 1
80.00,,sgdq2012,(None),2526,Rainbows,final fantasy viii part 1
50.00,,sgdq2012,(None),2522,(...),final fantasy viii part 1
25.00,,sgdq2012,(None),2523,Bahamut,final fantasy viii part 1
25.00,,sgdq2012,(None),2525,MrBiggles,final fantasy viii part 1
20.00,,sgdq2012,(None),2524,kalec,final fantasy viii part 1
220.00,,sgdq2012,(None),2393,name cactuar (must reach 200$),final fantasy viii part 1
180.00,,sgdq2012,(None),2679,squishy,final fantasy viii part 1
20.00,,sgdq2012,(None),2676,cactdance,final fantasy viii part 1
10.00,,sgdq2012,(None),2675,,final fantasy viii part 1
10.00,,sgdq2012,(None),2678,scorpio,final fantasy viii part 1
0.00,,sgdq2012,(None),2677,old bobby,final fantasy viii part 1
30.00,,sgdq2012,(None),2376,name carbuncle,final fantasy viii part 1
30.00,,sgdq2012,(None),2600,monty,final fantasy viii part 1
90.00,,sgdq2012,(None),2337,name cerberus,final fantasy viii part 1
50.00,,sgdq2012,(None),2424,Moo,final fantasy viii part 1
15.00,,sgdq2012,(None),2425,Red Zone,final fantasy viii part 1
15.00,,sgdq2012,(None),2426,Snoopy,final fantasy viii part 1
10.00,,sgdq2012,(None),2423,biggles,final fantasy viii part 1
65.00,,sgdq2012,(None),2370,name diablos,final fantasy viii part 1
60.00,,sgdq2012,(None),2581,sunshine,final fantasy viii part 1
5.00,,sgdq2012,(None),2580,ffgamer86,final fantasy viii part 1
500.00,,sgdq2012,(None),2348,name griever,final fantasy viii part 1
500.00,,sgdq2012,(None),2460,old bobby,final fantasy viii part 1
171.00,,sgdq2012,(None),2341,name ifrit,final fantasy viii part 1
121.00,,sgdq2012,(None),2438,khorne,final fantasy viii part 1
50.00,,sgdq2012,(None),2437,ffgamer86,final fantasy viii part 1
35.00,,sgdq2012,(None),2331,name leviathan,final fantasy viii part 1
25.00,,sgdq2012,(None),2397,ulfnog,final fantasy viii part 1
10.00,,sgdq2012,(None),2396,python,final fantasy viii part 1
262.00,,sgdq2012,(None),2365,name pandemona,final fantasy viii part 1
202.00,,sgdq2012,(None),2528,pinkamena,final fantasy viii part 1
50.00,,sgdq2012,(None),2527,nurgle,final fantasy viii part 1
10.00,,sgdq2012,(None),2529,red zone,final fantasy viii part 1
20.00,,sgdq2012,(None),2362,name quezacotl,final fantasy viii part 1
20.00,,sgdq2012,(None),2519,tzeentch,final fantasy viii part 1
126.00,,sgdq2012,(None),2349,name rinoa,final fantasy viii part 1
95.00,,sgdq2012,(None),2462,poxnor,final fantasy viii part 1
20.00,,sgdq2012,(None),2461,julia,final fantasy viii part 1
10.00,,sgdq2012,(None),2463,the dog,final fantasy viii part 1
1.00,,sgdq2012,(None),2464,thor,final fantasy viii part 1
45.00,,sgdq2012,(None),2368,name shiva,final fantasy viii part 1
30.00,,sgdq2012,(None),2556,taters,final fantasy viii part 1
15.00,,sgdq2012,(None),2555,talon,final fantasy viii part 1
145.00,,sgdq2012,(None),2379,name siren,final fantasy viii part 1
120.00,,sgdq2012,(None),2616,slaanesh,final fantasy viii part 1
25.00,,sgdq2012,(None),2615,evie,final fantasy viii part 1
445.00,,sgdq2012,(None),2335,name squall,final fantasy viii part 1
310.00,,sgdq2012,(None),2413,mr. mv,final fantasy viii part 1
75.00,,sgdq2012,(None),2408,(...),final fantasy viii part 1
20.00,,sgdq2012,(None),2410,elive,final fantasy viii part 1
10.00,,sgdq2012,(None),2409,cthulhu,final fantasy viii part 1
10.00,,sgdq2012,(None),2411,hamtaro,final fantasy viii part 1
10.00,,sgdq2012,(None),2412,leon,final fantasy viii part 1
10.00,,sgdq2012,(None),2414,squid,final fantasy viii part 1
395.00,,sgdq2012,15.00,2298,play 80's songs during the cutscenes (15$ per song),final fantasy viii part 1
120.00,,sgdq2012,100.00,2303,save the hotdogs!,final fantasy viii part 1
28.95,,sgdq2012,(None),2372,which is the worst final fantasy?,final fantasy viii part 1
10.00,,sgdq2012,(None),2589,FFXIII,final fantasy viii part 1
8.95,,sgdq2012,(None),2588,FFX-2,final fantasy viii part 1
5.00,,sgdq2012,(None),2587,ff9,final fantasy viii part 1
5.00,,sgdq2012,(None),2590,Kingdom Hearts 2,final fantasy viii part 1
100.00,,sgdq2012,(None),2330,who will sing 'eyes on me'?,final fantasy viii part 1
100.00,,sgdq2012,(None),2395,mikwuyma,final fantasy viii part 1
71.00,,sgdq2012,(None),2363,character choice,resident evil 2
51.00,,sgdq2012,(None),2520,Clara,resident evil 2
20.00,,sgdq2012,(None),2521,Leon,resident evil 2
477.00,,sgdq2012,261.00,2294,play b scenario,resident evil 2
205.00,,sgdq2012,100.00,2299,suit only,hitman: blood money
150.00,,sgdq2012,150.00,2279,nightmare difficulty,alice: madness returns
80.00,,sgdq2012,80.00,2280,enable cheats (20$ per cheat),mort the chicken
50.00,,sgdq2012,50.00,2302,bimmy only,double dragon 3
50.00,,sgdq2012,50.00,2285,all bosses,athena
90.00,,sgdq2012,90.00,2326,bonus stages (15$ per stage),jumping flash
126.00,,sgdq2012,(None),2351,language,prince of persia: sands of time
75.00,,sgdq2012,(None),2469,french,prince of persia: sands of time
26.00,,sgdq2012,(None),2470,spanish,prince of persia: sands of time
25.00,,sgdq2012,(None),2468,english,prince of persia: sands of time
0.00,,sgdq2012,200.00,2287,Get Clank,Ratchet and Clank: Going Commando
20.00,,sgdq2012,20.00,2289,Show the Cutscenes (20$ per cutscene),Ratchet and Clank: Going Commando
400.00,,sgdq2012,400.00,2297,fourth episode,doom
310.07,,sgdq2012,300.00,2305,100% run (all trinkets),vvvvvv
151.37,,sgdq2012,150.00,2304,new dimension,vvvvvv
55.00,,sgdq2012,40.00,2323,variation venture,vvvvvv
80.00,,sgdq2012,80.00,2281,vertiginous veridian,vvvvvv
50.00,,sgdq2012,50.00,2327,Fight Balrog in Mimiga Village,cave story
195.00,,sgdq2012,200.00,2276,reverse boss order,mega man 4
0.00,,sgdq2012,100.00,2277,extra cutscenes,aquaria
105.00,,sgdq2012,50.00,2312,get spirit form,aquaria
90.37,,sgdq2012,90.00,2324,answering machine messages (10$ per message),no more heroes
217.00,,sgdq2012,1500.00,2278,get naegleria to shave his head,no more heroes
30.00,,sgdq2012,30.00,2300,hot pink outfit,no more heroes
250.00,,sgdq2012,20.00,2271,show the cutscenes (20$ per cutscene),no more heroes
205.00,,sgdq2012,150.00,2290,Fight Solid Arm,Illusion of Gaia
180.00,,sgdq2012,180.00,2296,special stages (60$ per stage),mega man 10
449.00,,sgdq2012,(None),2373,tails player,sonic 2
270.50,,sgdq2012,(None),2592,celise,sonic 2
89.50,,sgdq2012,(None),2595,naegleria,sonic 2
32.00,,sgdq2012,(None),2593,Celise (as Sonic),sonic 2
27.00,,sgdq2012,(None),2596,neskamikaze,sonic 2
20.00,,sgdq2012,(None),2591,brossentia,sonic 2
10.00,,sgdq2012,(None),2594,cyberbotx,sonic 2
110.00,,sgdq2012,100.00,2320,hard mode,castlevania: aria of sorrow
50.00,,sgdq2012,(None),2374,cloak color,Castlevania: Symphony of the Night
50.00,,sgdq2012,(None),2597,cotton candy,Castlevania: Symphony of the Night
320.39,,sgdq2012,250.00,2284,No Cape,Super Mario World
109.55,,sgdq2012,(None),2378,city name,Sim City
83.00,,sgdq2012,(None),2610,elive,Sim City
10.55,,sgdq2012,(None),2613,YES!,Sim City
10.00,,sgdq2012,(None),2612,Yamastan,Sim City
6.00,,sgdq2012,(None),2611,Rane,Sim City
0.00,,sgdq2012,(None),2609,defi,Sim City
0.00,,sgdq2012,(None),2614,Zactopia,Sim City
55.00,,sgdq2012,(None),2357,Disaster,Sim City
50.00,,sgdq2012,(None),2492,Corruption,Sim City
5.00,,sgdq2012,(None),2494,Fire,Sim City
0.00,,sgdq2012,(None),2491,Bowser,Sim City
0.00,,sgdq2012,(None),2493,earthquake,Sim City
0.00,,sgdq2012,(None),2495,Flood,Sim City
90.00,,sgdq2012,250.00,2310,fight ridley using only missiles,super metroid
103.99,,sgdq2012,100.00,2293,fight spore spawn,super metroid
210.00,,sgdq2012,200.00,2318,justin bailey hack,super metroid
190.01,,sgdq2012,(None),2340,mother brain kill method,super metroid
125.00,,sgdq2012,(None),2434,missile underflow,super metroid
45.00,,sgdq2012,(None),2435,murder beam,super metroid
20.01,,sgdq2012,(None),2436,standup glitch,super metroid
0.00,,sgdq2012,(None),2433,hyper beam (the normal way),super metroid
158.51,,sgdq2012,(None),2375,save the animals,super metroid
107.51,,sgdq2012,(None),2598,No,super metroid
51.00,,sgdq2012,(None),2599,Yes,super metroid
315.90,,sgdq2012,300.00,2329,get the secret message,metroid fusion
30.00,,sgdq2012,10.00,2322,chainsawing enemies,gears of war
204.00,,sgdq2012,200.00,2328,shigurui (super hard) difficulty,muramasa
75.00,,sgdq2012,75.00,2301,Scooby Doo Quotes!,Shinobi
135.00,,sgdq2012,135.00,2283,Good Ending,bomberman second attack
784.18,,sgdq2012,(None),2369,best final fantasy,final fantasy viii part 2
193.16,,sgdq2012,(None),2563,final fantasy ix,final fantasy viii part 2
125.01,,sgdq2012,(None),2558,cooking mama,final fantasy viii part 2
75.00,,sgdq2012,(None),2566,final fantasy v,final fantasy viii part 2
63.00,,sgdq2012,(None),2565,final fantasy tactics,final fantasy viii part 2
45.00,,sgdq2012,(None),2567,Final Fantasy VI,final fantasy viii part 2
40.00,,sgdq2012,(None),2577,suikoden,final fantasy viii part 2
30.00,,sgdq2012,(None),2570,Golden Sun,final fantasy viii part 2
30.00,,sgdq2012,(None),2572,mystic quest,final fantasy viii part 2
30.00,,sgdq2012,(None),2574,quest 64,final fantasy viii part 2
25.00,,sgdq2012,(None),2559,elmo's letter adventure,final fantasy viii part 2
20.00,,sgdq2012,(None),2568,final fantasy viii,final fantasy viii part 2
20.00,,sgdq2012,(None),2575,sldghsdkl;h,final fantasy viii part 2
15.00,,sgdq2012,(None),2562,Final Fantasy Fables Chocobo Tales,final fantasy viii part 2
10.01,,sgdq2012,(None),2573,not final fantasy ix,final fantasy viii part 2
10.00,,sgdq2012,(None),2557,Chicken Burger,final fantasy viii part 2
10.00,,sgdq2012,(None),2561,Final Fantasy 17,final fantasy viii part 2
10.00,,sgdq2012,(None),2564,Final Fantasy Legend,final fantasy viii part 2
10.00,,sgdq2012,(None),2569,final fantasy xii,final fantasy viii part 2
10.00,,sgdq2012,(None),2578,vagrant story,final fantasy viii part 2
5.00,,sgdq2012,(None),2571,mort the chicken,final fantasy viii part 2
5.00,,sgdq2012,(None),2576,spelunker,final fantasy viii part 2
2.00,,sgdq2012,(None),2560,Fatal Fury Special,final fantasy viii part 2
1.00,,sgdq2012,(None),2579,Willow,final fantasy viii part 2
532.00,,sgdq2012,500.00,2317,2nd quest,zelda 1
204.74,,sgdq2012,(None),2371,filename,zelda 1
74.74,,sgdq2012,(None),2586,THIEF,zelda 1
60.00,,sgdq2012,(None),2583,Lunk,zelda 1
50.00,,sgdq2012,(None),2585,simba,zelda 1
10.00,,sgdq2012,(None),2582,Lank,zelda 1
10.00,,sgdq2012,(None),2584,Rane,zelda 1
100.00,,sgdq2012,50.00,2291,no potion,zelda 1
240.00,,sgdq2012,(None),2338,file name,zelda ii
140.00,,sgdq2012,(None),2427,Luigi,zelda ii
100.00,,sgdq2012,(None),2428,PieraC,zelda ii
164.00,,sgdq2012,150.00,2325,no candle,zelda ii
105.00,,sgdq2012,100.00,2315,3rd Player,Kirby: Return to Dreamland
100.00,,sgdq2012,100.00,2321,4th Player,Kirby: Return to Dreamland
200.00,,sgdq2012,200.00,2308,EX Mode,Kirby: Return to Dreamland
201.13,,sgdq2012,200.00,2313,Ninja Dojo,Kirby: Return to Dreamland
163.78,,sgdq2012,150.00,2292,True Arena,Kirby: Return to Dreamland
1131.00,,sgdq2012,1000.00,2314,100% run (all characters and espers),final fantasy vi
105.00,,sgdq2012,100.00,2311,banon chocobo glitch,final fantasy vi
349.99,,sgdq2012,300.00,2273,"""everything's better with magitek"" ending",final fantasy vi
1143.51,,sgdq2012,(None),2345,name celes,final fantasy vi
685.04,,sgdq2012,(None),2447,Athena,final fantasy vi
420.47,,sgdq2012,(None),2450,Store,final fantasy vi
22.00,,sgdq2012,(None),2452,Yorda,final fantasy vi
10.00,,sgdq2012,(None),2449,Phoebe,final fantasy vi
5.00,,sgdq2012,(None),2451,tails,final fantasy vi
1.00,,sgdq2012,(None),2448,Kuja,final fantasy vi
513.00,,sgdq2012,(None),2381,name cyan,final fantasy vi
200.00,,sgdq2012,(None),2620,Batman,final fantasy vi
154.00,,sgdq2012,(None),2619,Ashton,final fantasy vi
106.00,,sgdq2012,(None),2625,MrThou,final fantasy vi
30.00,,sgdq2012,(None),2621,Bligy,final fantasy vi
10.00,,sgdq2012,(None),2626,Poxnor,final fantasy vi
6.00,,sgdq2012,(None),2622,DocJ,final fantasy vi
6.00,,sgdq2012,(None),2624,magenta,final fantasy vi
1.00,,sgdq2012,(None),2623,Garlan,final fantasy vi
299.15,,sgdq2012,(None),2360,name edgar,final fantasy vi
286.00,,sgdq2012,(None),2509,Pinkie,final fantasy vi
7.15,,sgdq2012,(None),2511,Selah,final fantasy vi
5.00,,sgdq2012,(None),2510,Poxnor,final fantasy vi
1.00,,sgdq2012,(None),2508,Mateus,final fantasy vi
696.00,,sgdq2012,(None),2334,name gau,final fantasy vi
500.00,,sgdq2012,(None),2403,KeeFry,final fantasy vi
75.00,,sgdq2012,(None),2407,wiffle,final fantasy vi
50.00,,sgdq2012,(None),2405,MCA,final fantasy vi
40.00,,sgdq2012,(None),2404,Kid,final fantasy vi
30.00,,sgdq2012,(None),2402,ark,final fantasy vi
1.00,,sgdq2012,(None),2406,seymor,final fantasy vi
292.61,,sgdq2012,(None),2361,name gogo,final fantasy vi
101.61,,sgdq2012,(None),2517,PwRngr,final fantasy vi
75.00,,sgdq2012,(None),2518,Rane,final fantasy vi
70.00,,sgdq2012,(None),2512,adlai,final fantasy vi
20.00,,sgdq2012,(None),2516,Poxnor,final fantasy vi
15.00,,sgdq2012,(None),2515,Dr Who,final fantasy vi
10.00,,sgdq2012,(None),2514,Daryll,final fantasy vi
1.00,,sgdq2012,(None),2513,Braune,final fantasy vi
643.00,,sgdq2012,(None),2336,name locke,final fantasy vi
300.00,,sgdq2012,(None),2416,Duck,final fantasy vi
101.00,,sgdq2012,(None),2419,ponies,final fantasy vi
100.00,,sgdq2012,(None),2421,Thief,final fantasy vi
75.00,,sgdq2012,(None),2422,Tobe,final fantasy vi
36.00,,sgdq2012,(None),2417,Luncke,final fantasy vi
20.00,,sgdq2012,(None),2418,Otacon,final fantasy vi
10.00,,sgdq2012,(None),2415,DIEB,final fantasy vi
1.00,,sgdq2012,(None),2420,Seifer,final fantasy vi
470.01,,sgdq2012,(None),2388,name mog,final fantasy vi
252.01,,sgdq2012,(None),2653,Myntos,final fantasy vi
115.00,,sgdq2012,(None),2649,Bieber,final fantasy vi
30.00,,sgdq2012,(None),2651,Lunk,final fantasy vi
30.00,,sgdq2012,(None),2652,MoGack,final fantasy vi
17.00,,sgdq2012,(None),2655,Rilgon,final fantasy vi
15.00,,sgdq2012,(None),2654,Poxnor,final fantasy vi
10.00,,sgdq2012,(None),2656,Smokey,final fantasy vi
1.00,,sgdq2012,(None),2650,Kefka,final fantasy vi
272.00,,sgdq2012,(None),2358,name relm,final fantasy vi
105.00,,sgdq2012,(None),2500,Maxine,final fantasy vi
100.00,,sgdq2012,(None),2496,Auggie,final fantasy vi
26.00,,sgdq2012,(None),2499,glitch,final fantasy vi
20.00,,sgdq2012,(None),2501,Twi,final fantasy vi
15.00,,sgdq2012,(None),2497,Brie,final fantasy vi
5.00,,sgdq2012,(None),2498,Celise,final fantasy vi
1.00,,sgdq2012,(None),2502,Ulty,final fantasy vi
696.00,,sgdq2012,(None),2383,name sabin,final fantasy vi
275.00,,sgdq2012,(None),2634,MtSgma,final fantasy vi
215.00,,sgdq2012,(None),2632,mr .mv,final fantasy vi
110.00,,sgdq2012,(None),2633,MrThou,final fantasy vi
95.00,,sgdq2012,(None),2631,LUE,final fantasy vi
1.00,,sgdq2012,(None),2630,jecht,final fantasy vi
751.01,,sgdq2012,(None),2339,name setzer,final fantasy vi
665.01,,sgdq2012,(None),2431,poxnor,final fantasy vi
75.00,,sgdq2012,(None),2430,bonjwa,final fantasy vi
10.00,,sgdq2012,(None),2429,BD,final fantasy vi
1.00,,sgdq2012,(None),2432,sephy,final fantasy vi
740.71,,sgdq2012,(None),2359,name shadow,final fantasy vi
285.71,,sgdq2012,(None),2503,Epsy,final fantasy vi
250.00,,sgdq2012,(None),2505,Ms.Ted,final fantasy vi
180.00,,sgdq2012,(None),2507,zool,final fantasy vi
24.00,,sgdq2012,(None),2506,Poxnor,final fantasy vi
1.00,,sgdq2012,(None),2504,Golbez,final fantasy vi
346.00,,sgdq2012,(None),2391,name strago,final fantasy vi
270.00,,sgdq2012,(None),2668,EmptyI,final fantasy vi
45.00,,sgdq2012,(None),2669,Lyaan,final fantasy vi
30.00,,sgdq2012,(None),2667,brian,final fantasy vi
1.00,,sgdq2012,(None),2670,Xdeath,final fantasy vi
402.88,,sgdq2012,(None),2377,name terra,final fantasy vi
283.88,,sgdq2012,(None),2601,Aeris,final fantasy vi
50.00,,sgdq2012,(None),2608,YuRiPa,final fantasy vi
20.00,,sgdq2012,(None),2606,LOCKE,final fantasy vi
14.00,,sgdq2012,(None),2603,CloudD,final fantasy vi
10.00,,sgdq2012,(None),2602,Cherry,final fantasy vi
10.00,,sgdq2012,(None),2604,Fioraa,final fantasy vi
10.00,,sgdq2012,(None),2607,Tina,final fantasy vi
5.00,,sgdq2012,(None),2605,Huzzah,final fantasy vi
2612.00,,sgdq2012,(None),2385,name umaro,final fantasy vi
2540.00,,sgdq2012,(None),2641,Yetee,final fantasy vi
50.00,,sgdq2012,(None),2639,Eddie,final fantasy vi
11.00,,sgdq2012,(None),2638,Chewie,final fantasy vi
10.00,,sgdq2012,(None),2640,Poxnor,final fantasy vi
1.00,,sgdq2012,(None),2642,Zemus,final fantasy vi
600.72,,sgdq2012,(None),2350,opera singer for draco,final fantasy vi
374.72,,sgdq2012,(None),2465,Essentia,final fantasy vi
120.00,,sgdq2012,(None),2466,megaultrajman,final fantasy vi
106.00,,sgdq2012,(None),2467,spikevegeta,final fantasy vi
210.01,,sgdq2012,(None),2382,opera singer for maria,final fantasy vi
105.01,,sgdq2012,(None),2629,spikevegeta,final fantasy vi
85.00,,sgdq2012,(None),2628,mikwuyma,final fantasy vi
20.00,,sgdq2012,(None),2627,Essentia,final fantasy vi
208.00,,sgdq2012,(None),2384,opera singer for ralse,final fantasy vi
131.00,,sgdq2012,(None),2637,spikevegeta,final fantasy vi
67.00,,sgdq2012,(None),2636,Puwexil,final fantasy vi
10.00,,sgdq2012,(None),2635,Essentia,final fantasy vi
200.00,,sgdq2012,200.00,2319,phantom train suplex,final fantasy vi
1628.20,,sgdq2012,(None),2390,save cid,final fantasy vi
894.07,,sgdq2012,(None),2665,Let Him Die,final fantasy vi
734.13,,sgdq2012,(None),2666,Save Him,final fantasy vi
65.00,,sgdq2012,(None),2342,no final boss vs whip only dracula,castlevania 2
40.00,,sgdq2012,(None),2440,Whip Only on Dracula,castlevania 2
25.00,,sgdq2012,(None),2439,No Final Boss,castlevania 2
90.00,,sgdq2012,(None),2347,ending choice,castlevania: dracula x chronicles
75.00,,sgdq2012,(None),2458,Best Ending,castlevania: dracula x chronicles
15.00,,sgdq2012,(None),2459,Good Ending,castlevania: dracula x chronicles
45.01,,sgdq2012,(None),2352,Filename,castlevania: dracula x chronicles
25.00,,sgdq2012,(None),2473,Pookie,castlevania: dracula x chronicles
10.01,,sgdq2012,(None),2472,Merlot,castlevania: dracula x chronicles
10.00,,sgdq2012,(None),2471,FredFuch,castlevania: dracula x chronicles
0.00,,sgdq2012,(None),2394,language,castlevania: dracula x chronicles
0.00,,sgdq2012,(None),2680,English,castlevania: dracula x chronicles
0.00,,sgdq2012,(None),2681,Japanese,castlevania: dracula x chronicles
105.00,,sgdq2012,100.00,2307,boss rush race,castlevania: lament of innocence
